"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Condition.Norm","Condition.Feedr","Condition.PosN","Condition.Artery","Condition.RRAe","Condition.RRNn","Condition.RRAn","Condition.PosA","Condition.RRNe","LotSide","BsmtUnfPercent","LowQualFinPresence"
157,20,"RL",60,7200,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",5,7,1950,1950,"Hip","CompShg","Wd Sdng","None","0",2,2,"CBlock",-1,-1,-1,"None",0,"None",0,0,"GasA","TA","Y","1",1040,0,0,0,0,1,0,2,1,2,5,0,0,-1,"Detchd",1950,2,625,2,2,2,0,0,0,0,0,0,-1,"None",0,6,2006,"WD","Normal",109500,2,0,0,0,0,0,0,0,0,84.8528137423857,0,FALSE
158,60,"RL",92,12003,"Pave","None","Reg","Lvl","Corner","Gtl","Timber","1Fam","2Story",8,5,2009,2010,"Gable","CompShg","VinylSd","BrkFace","84",3,2,"PConc",4,2,0,"Unf",0,"Unf",0,774,"GasA","Ex","Y","3",774,1194,0,0,0,2,1,4,1,4,8,0,1,3,"BuiltIn",2009,3,680,2,2,2,0,75,0,0,0,0,-1,"None",0,5,2010,"New","Partial",269500,2,0,0,0,0,0,0,0,0,109.558203709261,1,FALSE
159,60,"FV",100,12552,"Pave","None","Reg","Lvl","Corner","Gtl","Somerst","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,0,"GLQ",222,"Unf",0,769,"GasA","Ex","Y","3",991,956,0,0,0,2,1,3,1,3,8,0,1,3,"Attchd",2004,2,678,2,2,2,0,136,0,0,0,0,-1,"GdWo",0,5,2010,"WD","Normal",254900,2,0,0,0,0,0,0,0,0,112.035708593287,0.77598385469223,FALSE
160,60,"RL",134,19378,"Pave","None","IR1","HLS","Corner","Gtl","Gilbert","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","BrkFace","456",3,2,"PConc",3,2,1,"GLQ",57,"Unf",0,1335,"GasA","Ex","Y","3",1392,1070,0,1,0,2,1,4,1,3,9,0,1,3,"Attchd",2006,2,576,2,2,2,239,132,0,168,0,0,-1,"None",0,3,2006,"New","Partial",320000,2,0,0,0,0,0,0,0,0,139.204884971757,0.959051724137931,FALSE
161,20,"RL",52.3417179654372,11120,"Pave","None","IR1","Lvl","CulDSac","Gtl","Veenker","1Fam","1Story",6,6,1984,1984,"Gable","CompShg","Plywood","None","0",2,2,"PConc",3,2,0,"BLQ",660,"Unf",0,572,"GasA","TA","Y","3",1232,0,0,0,0,2,0,3,1,2,6,0,0,-1,"Attchd",1984,2,516,2,2,2,0,0,0,0,0,0,-1,"None",0,6,2008,"WD","Normal",162500,2,0,0,0,0,0,0,0,0,105.451410611713,0.464285714285714,FALSE
162,60,"RL",110,13688,"Pave","None","IR1","Lvl","Inside","Gtl","NridgHt","1Fam","2Story",9,5,2003,2004,"Gable","CompShg","VinylSd","BrkFace","664",3,2,"PConc",4,2,2,"GLQ",1016,"Unf",0,556,"GasA","Ex","Y","3",1572,1096,0,1,0,2,1,3,1,4,10,0,2,3,"BuiltIn",2003,3,726,2,2,2,400,0,0,0,0,0,-1,"None",0,3,2008,"WD","Normal",412500,2,0,0,0,0,0,0,0,0,116.995726417677,0.353689567430025,FALSE
163,20,"RL",95,12182,"Pave","None","Reg","Lvl","Corner","Gtl","NridgHt","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","BrkFace","226",3,2,"PConc",3,2,1,"BLQ",1201,"Unf",0,340,"GasA","Ex","Y","3",1541,0,0,0,0,2,0,3,1,3,7,0,1,3,"Attchd",2005,2,532,2,2,2,0,70,0,0,0,0,-1,"None",0,5,2010,"New","Partial",220000,2,0,0,0,0,0,0,0,0,110.372097923343,0.220635950681376,FALSE
164,45,"RL",55,5500,"Pave","None","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1.5Unf",4,6,1956,1956,"Gable","CompShg","MetalSd","None","0",2,2,"CBlock",2,2,0,"Unf",0,"Unf",0,882,"GasA","Ex","Y","3",882,0,0,0,0,1,0,1,1,2,4,0,0,-1,"None",2007,0,0,-1,-1,2,0,0,0,0,0,0,-1,"MnPrv",0,4,2007,"WD","Normal",103200,2,0,0,0,0,0,0,0,0,74.1619848709566,1,FALSE
165,40,"RM",40,5400,"Pave","Pave","Reg","Lvl","Corner","Gtl","OldTown","1Fam","1Story",6,7,1926,2004,"Gable","CompShg","MetalSd","None","0",2,3,"BrkTil",2,2,1,"LwQ",370,"Unf",0,779,"GasA","Gd","Y","2",1149,467,0,0,0,2,0,3,1,3,5,0,0,-1,"Detchd",1926,1,216,2,2,2,0,0,183,0,0,0,-1,"None",0,10,2007,"WD","Normal",152000,2,0,0,0,0,0,0,0,0,73.4846922834953,0.677980852915579,FALSE
166,190,"RL",62,10106,"Pave","None","Reg","Lvl","Inside","Gtl","Edwards","2fmCon","1.5Fin",5,7,1940,1999,"Gable","CompShg","Wd Sdng","None","0",2,3,"BrkTil",2,2,0,"ALQ",351,"Rec",181,112,"GasA","Gd","Y","3",808,547,0,1,0,2,0,4,2,2,6,0,0,-1,"None",1958,0,0,-1,-1,2,140,0,0,0,0,0,-1,"None",0,9,2008,"WD","Normal",127500,2,0,0,0,0,0,0,0,0,100.528602894898,0.173913043478261,FALSE
167,20,"RL",77.3620106237395,10708,"Pave","None","IR1","Lvl","Inside","Gtl","ClearCr","1Fam","1Story",5,5,1955,1993,"Hip","CompShg","Wd Sdng","None","0",3,2,"CBlock",2,2,0,"LwQ",379,"BLQ",768,470,"GasA","Ex","Y","2",1867,0,0,1,0,1,0,2,1,2,7,0,3,3,"Attchd",1955,1,303,2,2,2,476,0,0,0,142,0,-1,"GdWo",0,11,2009,"COD","Normal",190000,2,0,0,0,0,0,0,0,0,103.479466562212,0.290661719233148,FALSE
168,60,"RL",86,10562,"Pave","None","Reg","Lvl","Inside","Gtl","NridgHt","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","Stone","300",3,2,"PConc",4,2,0,"GLQ",1288,"Unf",0,294,"GasA","Ex","Y","3",1610,551,0,1,0,1,1,3,1,4,8,0,1,3,"Attchd",2007,3,789,2,2,2,178,120,0,0,0,0,-1,"None",0,11,2007,"New","Partial",325624,2,0,0,0,0,0,0,0,0,102.771591405407,0.185840707964602,FALSE
169,60,"RL",62,8244,"Pave","None","IR1","Lvl","Inside","Gtl","Gilbert","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,840,"GasA","Ex","Y","3",840,880,0,0,0,2,1,3,1,3,7,0,1,3,"Attchd",2004,2,440,2,2,2,100,48,0,0,0,0,-1,"None",0,5,2007,"WD","Normal",183500,2,0,0,0,0,0,0,0,0,90.7964757025293,1,FALSE
170,20,"RL",105.598939316333,16669,"Pave","None","IR1","Lvl","Corner","Gtl","Timber","1Fam","1Story",8,6,1981,1981,"Hip","Cheap","Plywood","BrkFace","653",3,2,"CBlock",3,2,0,"Unf",0,"Unf",0,1686,"GasA","TA","Y","3",1707,0,0,0,0,2,1,2,1,2,6,0,1,2,"Attchd",1981,2,511,2,2,2,574,64,0,0,0,0,-1,"None",0,1,2006,"WD","Normal",228000,2,0,0,0,0,0,0,0,0,129.10848151845,1,FALSE
171,50,"RM",82.650761137414,12358,"Pave","None","IR1","Lvl","Inside","Gtl","OldTown","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","MetalSd","None","0",2,2,"CBlock",2,2,0,"Rec",360,"Unf",0,360,"GasA","TA","Y","3",854,0,528,0,0,1,1,2,1,2,7,0,0,-1,"Detchd",1991,2,660,2,2,2,237,0,0,0,0,0,-1,"None",0,5,2007,"WD","Normal",128500,1,1,0,0,0,0,0,0,0,111.166541729065,0.5,TRUE
172,20,"RL",141,31770,"Pave","None","IR1","Lvl","Corner","Gtl","NAmes","1Fam","1Story",6,5,1960,1960,"Hip","CompShg","BrkFace","Stone","112",2,2,"CBlock",2,3,3,"BLQ",639,"Unf",0,441,"GasA","Fa","Y","3",1656,0,0,1,0,1,0,3,1,2,7,0,2,3,"Attchd",1960,2,528,2,2,1,210,62,0,0,0,0,-1,"None",0,5,2010,"WD","Normal",215000,2,0,0,0,0,0,0,0,0,178.241409330155,0.408333333333333,FALSE
173,160,"RL",44,5306,"Pave","None","IR1","Lvl","Inside","Gtl","StoneBr","TwnhsE","2Story",7,7,1987,1987,"Gable","CompShg","HdBoard","None","0",3,3,"PConc",3,3,0,"GLQ",495,"Rec",215,354,"GasA","Gd","Y","3",1064,703,0,1,0,2,0,2,1,3,5,0,1,2,"Attchd",1987,2,504,3,2,2,441,35,0,0,0,0,-1,"None",0,6,2006,"WD","Normal",239000,2,0,0,0,0,0,0,0,0,72.8422954058972,0.332706766917293,FALSE
174,20,"RL",80,10197,"Pave","None","IR1","Lvl","Inside","Gtl","NAmes","1Fam","1Story",6,5,1961,1961,"Gable","CompShg","WdShing","BrkCmn","491",2,2,"CBlock",2,2,0,"ALQ",288,"Rec",374,700,"GasA","TA","Y","3",1362,0,0,1,0,1,1,3,1,2,6,0,1,2,"Attchd",1961,2,504,2,2,2,0,20,0,0,0,0,-1,"None",0,6,2008,"COD","Normal",163000,2,0,0,0,0,0,0,0,0,100.980196078241,0.513950073421439,FALSE
175,20,"RL",47,12416,"Pave","None","IR1","Lvl","Inside","Gtl","Timber","1Fam","1Story",6,5,1986,1986,"Gable","CompShg","VinylSd","Stone","132",2,2,"CBlock",3,1,0,"ALQ",1398,"LwQ",208,0,"GasA","TA","Y","3",1651,0,0,1,0,2,0,3,1,2,7,2,1,2,"Attchd",1986,2,616,2,2,2,192,0,0,0,0,0,-1,"None",0,11,2008,"WD","Normal",184000,2,0,0,0,0,0,0,0,0,111.427106217473,0,FALSE
176,20,"RL",84,12615,"Pave","None","Reg","Lvl","Corner","Gtl","Edwards","1Fam","1Story",6,7,1950,2001,"Gable","CompShg","WdShing","None","0",2,2,"CBlock",2,3,2,"ALQ",477,"Unf",0,725,"GasA","TA","Y","3",2158,0,0,1,0,2,0,4,1,3,7,0,1,3,"Attchd",1950,2,576,2,2,2,0,29,39,0,0,0,-1,"MnPrv",0,6,2007,"WD","Normal",243000,2,0,0,0,0,0,0,0,0,112.316517040015,0.603161397670549,FALSE
177,60,"RL",97,10029,"Pave","None","IR1","Lvl","Corner","Gtl","ClearCr","1Fam","2Story",6,5,1988,1989,"Gable","CompShg","Plywood","BrkFace","268",3,2,"PConc",3,2,0,"GLQ",831,"Unf",0,320,"GasA","TA","Y","3",1164,896,0,0,1,2,1,4,1,2,8,0,1,2,"Attchd",1988,2,521,2,2,2,0,228,0,0,192,0,-1,"None",0,9,2007,"WD","Normal",211000,2,0,0,0,0,0,0,0,0,100.144895027156,0.278019113814075,FALSE
178,50,"RL",83.4440828759679,13650,"Pave","None","Reg","Lvl","Inside","Gtl","Sawyer","1Fam","1.5Fin",5,5,1958,1958,"Gable","CompShg","MetalSd","None","0",3,3,"CBlock",2,2,0,"ALQ",57,"BLQ",441,554,"GasA","Ex","Y","3",1252,668,0,1,0,2,0,4,1,3,8,0,1,3,"Attchd",1958,2,451,2,2,2,0,0,0,0,0,0,-1,"None",0,7,2006,"WD","Normal",172500,2,0,0,0,0,0,0,0,0,116.833214455479,0.526615969581749,FALSE
179,20,"RL",63,17423,"Pave","None","IR1","Lvl","CulDSac","Gtl","StoneBr","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","VinylSd","Stone","748",4,2,"PConc",4,2,0,"GLQ",1904,"Unf",0,312,"GasA","Ex","Y","3",2234,0,0,1,0,2,0,1,1,4,9,0,1,3,"Attchd",2009,3,1166,2,2,2,0,60,0,0,0,0,-1,"None",0,7,2009,"New","Partial",501837,2,0,0,0,0,0,0,0,0,131.996212066862,0.140794223826715,FALSE
180,30,"RM",60,8520,"Pave","None","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1Story",5,6,1923,2006,"Gable","CompShg","Wd Sdng","None","0",3,2,"CBlock",2,2,0,"Unf",0,"Unf",0,968,"GasA","TA","Y","3",968,0,0,0,0,1,0,2,1,2,5,0,0,-1,"Detchd",1935,2,480,1,2,0,0,0,184,0,0,0,-1,"None",0,7,2007,"WD","Normal",100000,2,0,0,0,0,0,0,0,0,92.3038460737146,1,FALSE
181,160,"FV",27.6334672829415,2117,"Pave","None","Reg","Lvl","Inside","Gtl","Somerst","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","BrkFace","456",3,2,"PConc",3,2,0,"GLQ",436,"Unf",0,320,"GasA","Ex","Y","3",769,756,0,0,0,2,1,3,1,3,5,0,1,2,"Detchd",2000,2,440,2,2,2,0,0,0,0,0,0,-1,"None",0,6,2007,"WD","Normal",177000,2,0,0,0,0,0,0,0,0,46.0108682813094,0.423280423280423,FALSE
182,70,"RL",54,7588,"Pave","None","Reg","Lvl","Inside","Gtl","Crawfor","1Fam","2Story",7,6,1920,1950,"Gable","CompShg","Stucco","None","0",2,2,"BrkTil",1,2,0,"LwQ",352,"Unf",0,441,"GasA","Gd","Y","3",901,901,0,0,0,1,1,4,1,2,9,0,1,3,"Detchd",1920,1,216,1,2,2,0,0,40,0,0,0,-1,"None",0,7,2006,"WD","Normal",200100,2,0,0,0,0,0,0,0,0,87.1091269615303,0.556116015132409,FALSE
183,20,"RL",60,9060,"Pave","None","Reg","Lvl","Inside","Gtl","Edwards","1Fam","1Story",5,6,1957,2006,"Hip","CompShg","Wd Sdng","BrkFace","98",2,2,"PConc",-1,-1,-1,"None",0,"None",0,0,"GasA","Ex","Y","3",1340,0,0,0,0,1,0,3,1,2,7,0,1,3,"Attchd",1957,1,252,2,2,2,116,0,0,180,0,0,-1,"MnPrv",0,6,2007,"WD","Normal",120000,1,0,0,1,0,0,0,0,0,95.1840322743264,0,FALSE
184,50,"RM",63,11426,"Pave","None","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1.5Fin",7,5,2003,2003,"Gable","CompShg","VinylSd","None","0",2,2,"PConc",3,2,0,"Unf",0,"Unf",0,1362,"GasA","Ex","Y","3",1362,720,0,0,0,2,1,3,1,3,6,3,0,-1,"Detchd",2003,2,484,2,2,0,280,238,0,0,0,0,-1,"None",0,6,2008,"WD","Normal",200000,2,0,0,0,0,0,0,0,0,106.892469332503,1,FALSE
185,50,"RL",92,7438,"Pave","None","IR1","Lvl","Inside","Gtl","BrkSide","1Fam","1.5Fin",5,8,1908,1991,"Gable","CompShg","AsbShng","None","0",2,2,"PConc",1,2,0,"Unf",0,"Unf",0,504,"GasA","Gd","Y","3",936,316,0,0,0,1,0,3,1,2,5,0,0,-1,"Attchd",1986,2,576,2,2,2,104,0,0,0,0,0,-1,"MnPrv",0,6,2006,"WD","Normal",127000,0,1,0,0,0,0,1,0,0,86.2438403597614,1,FALSE
186,75,"RM",90,22950,"Pave","None","IR2","Lvl","Inside","Gtl","OldTown","1Fam","2.5Fin",10,9,1892,1993,"Gable","WdShngl","Wd Sdng","None","0",3,3,"BrkTil",2,2,1,"Unf",0,"Unf",0,1107,"GasA","Ex","Y","3",1518,1518,572,0,0,2,1,4,1,4,12,0,2,2,"Detchd",1993,3,840,4,2,2,0,260,0,0,410,0,-1,"GdPrv",0,6,2006,"WD","Normal",475000,1,0,0,1,0,0,0,0,0,151.492574075431,1,TRUE
187,80,"RL",48.3041225866379,9947,"Pave","None","IR1","Lvl","CulDSac","Gtl","Mitchel","1Fam","SLvl",7,5,1990,1991,"Gable","CompShg","HdBoard","None","0",2,2,"PConc",3,2,2,"GLQ",611,"Unf",0,577,"GasA","Ex","Y","3",1217,0,0,1,0,2,0,3,1,3,6,0,0,-1,"Attchd",1990,2,497,2,2,2,168,27,0,0,0,0,-1,"GdPrv",0,6,2009,"WD","Normal",173000,2,0,0,0,0,0,0,0,0,99.7346479414251,0.485690235690236,FALSE
188,50,"RL",60,10410,"Pave","None","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1.5Fin",5,7,1916,1987,"Gable","CompShg","HdBoard","None","0",2,2,"CBlock",1,2,0,"Unf",0,"Unf",0,660,"GasA","Ex","Y","3",808,704,144,0,0,2,1,3,1,2,8,2,0,-1,"Detchd",1916,1,180,1,1,0,0,0,0,140,0,0,-1,"MnPrv",0,8,2009,"WD","Normal",135000,2,0,0,0,0,0,0,0,0,102.029407525478,1,TRUE
189,90,"RL",64,7018,"Pave","None","Reg","Bnk","Inside","Gtl","SawyerW","Duplex","SFoyer",5,5,1979,1979,"Gable","CompShg","Plywood","Stone","275",2,2,"CBlock",3,2,2,"GLQ",1086,"Unf",0,0,"GasA","TA","Y","3",1224,0,0,2,0,0,2,2,2,2,6,0,2,2,"Detchd",1979,2,528,2,2,2,120,0,0,0,0,0,-1,"None",0,6,2009,"WD","Alloca",153337,1,1,0,0,0,0,0,0,0,83.773504164503,0,FALSE
190,120,"RL",41,4923,"Pave","None","Reg","Lvl","Inside","Gtl","StoneBr","TwnhsE","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","None","0",3,2,"PConc",4,2,2,"GLQ",1153,"Unf",0,440,"GasA","Ex","Y","3",1593,0,0,1,0,1,1,0,1,4,5,0,1,3,"Attchd",2001,2,682,2,2,2,0,120,0,0,224,0,-1,"None",0,8,2008,"WD","Normal",286000,2,0,0,0,0,0,0,0,0,70.164093381159,0.276208411801632,FALSE
191,70,"RL",70,10570,"Pave","None","Reg","Bnk","Inside","Mod","Crawfor","1Fam","2Story",8,8,1932,1994,"Hip","CompShg","BrkFace","None","0",3,2,"CBlock",3,3,0,"Rec",297,"Unf",0,556,"GasA","TA","Y","3",1549,1178,0,0,0,2,1,3,1,3,10,4,2,2,"Detchd",1932,2,440,2,2,2,0,74,0,0,0,0,-1,"None",0,12,2007,"WD","Normal",315000,2,0,0,0,0,0,0,0,0,102.810505299799,0.651817116060961,FALSE
192,60,"RL",38.4269644252752,7472,"Pave","None","IR1","Lvl","CulDSac","Gtl","NAmes","1Fam","2Story",7,9,1972,2004,"Gable","CompShg","HdBoard","BrkFace","138",2,2,"CBlock",2,2,0,"ALQ",626,"Unf",0,99,"GasA","Gd","Y","3",725,754,0,1,0,1,1,4,1,3,7,0,0,-1,"Attchd",1972,2,484,2,2,2,0,32,0,0,0,0,-1,"None",0,6,2007,"WD","Normal",184000,2,0,0,0,0,0,0,0,0,86.4407311398972,0.136551724137931,FALSE
193,20,"RL",68,9017,"Pave","None","IR1","Lvl","Inside","Gtl","CollgCr","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,2,"GLQ",560,"Unf",0,871,"GasA","Ex","Y","3",1431,0,0,1,0,2,0,3,1,3,6,0,0,-1,"Attchd",1999,2,666,2,2,2,0,35,0,0,0,0,-1,"None",0,9,2009,"WD","Normal",192000,2,0,0,0,0,0,0,0,0,94.957885401898,0.608665269042628,FALSE
194,160,"RM",24,2522,"Pave","None","Reg","Lvl","Inside","Gtl","Edwards","Twnhs","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","Stone","50",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,970,"GasA","Ex","Y","3",970,739,0,0,0,2,0,3,1,3,7,4,0,-1,"Detchd",2004,2,380,2,2,2,0,40,0,0,0,0,-1,"None",0,5,2006,"WD","Normal",130000,2,0,0,0,0,0,0,0,0,50.2195181179589,1,FALSE
195,20,"RL",60,7180,"Pave","None","IR1","Lvl","Inside","Gtl","CollgCr","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","HdBoard","None","0",2,2,"CBlock",2,2,2,"ALQ",390,"Unf",0,474,"GasA","TA","Y","3",864,0,0,0,0,1,0,3,1,2,5,0,0,-1,"Detchd",1989,1,352,2,2,2,0,0,0,0,0,0,-1,"None",0,5,2008,"WD","Normal",127000,2,0,0,0,0,0,0,0,0,84.7348806572594,0.548611111111111,FALSE
196,160,"RL",24,2280,"Pave","None","Reg","Lvl","FR2","Gtl","NPkVill","Twnhs","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","None","0",2,2,"CBlock",3,2,0,"ALQ",566,"Unf",0,289,"GasA","TA","Y","3",855,601,0,0,0,2,1,3,1,2,7,0,1,2,"Attchd",1976,2,440,2,2,2,87,0,0,0,0,0,-1,"None",0,7,2009,"WD","Normal",148500,2,0,0,0,0,0,0,0,0,47.7493455452533,0.338011695906433,FALSE
197,20,"RL",79,9416,"Pave","None","Reg","Lvl","Inside","Gtl","Somerst","1Fam","1Story",7,5,2007,2007,"Hip","CompShg","CemntBd","Stone","205",4,2,"PConc",4,2,0,"GLQ",1126,"Unf",0,600,"GasA","Ex","Y","3",1726,0,0,1,0,2,0,3,1,4,8,0,1,3,"Attchd",2007,3,786,2,2,2,171,138,0,0,266,0,-1,"None",0,9,2007,"New","Partial",311872,2,0,0,0,0,0,0,0,0,97.0360757656656,0.347624565469293,FALSE
198,75,"RL",174,25419,"Pave","None","Reg","Lvl","Corner","Gtl","NAmes","1Fam","2Story",8,4,1918,1990,"Gable","CompShg","Stucco","None","0",3,3,"PConc",2,2,0,"GLQ",1036,"LwQ",184,140,"GasA","Gd","Y","3",1360,1360,392,1,1,2,0,4,1,3,8,0,1,4,"Detchd",1918,2,795,2,2,2,0,16,552,0,0,512,4,"GdPrv",0,3,2006,"WD","Abnorml",235000,1,0,0,1,0,0,0,0,0,159.433371663526,0.102941176470588,TRUE
199,75,"RM",92,5520,"Pave","None","Reg","Lvl","Corner","Gtl","OldTown","1Fam","2.5Fin",6,6,1912,1950,"Gable","CompShg","Wd Sdng","None","0",2,2,"CBlock",2,2,0,"Unf",0,"Unf",0,755,"GasA","Ex","Y","3",929,929,371,0,0,1,0,5,1,2,8,0,0,-1,"None",1957,0,0,-1,-1,2,0,198,30,0,0,0,-1,"MnPrv",0,7,2009,"WD","Abnorml",104000,2,0,0,0,0,0,0,0,0,74.2967024840268,1,TRUE
200,20,"RL",76,9591,"Pave","None","Reg","Lvl","Inside","Gtl","NridgHt","1Fam","1Story",8,5,2004,2005,"Hip","CompShg","VinylSd","BrkFace","262",3,2,"PConc",4,2,2,"GLQ",1088,"Unf",0,625,"GasA","Ex","Y","3",1713,0,0,1,0,2,0,3,1,4,7,0,1,3,"Attchd",2004,3,856,2,2,2,0,26,0,0,170,0,-1,"None",0,1,2009,"WD","Normal",274900,2,0,0,0,0,0,0,0,0,97.933651009242,0.364856976065382,FALSE
201,20,"RM",80,8546,"Pave","None","Reg","Lvl","Corner","Gtl","Edwards","1Fam","1Story",4,5,2003,2004,"Gable","CompShg","VinylSd","None","0",2,2,"PConc",3,2,0,"Unf",0,"Unf",0,1121,"GasA","Ex","Y","3",1121,0,0,0,0,2,0,2,1,2,5,0,0,-1,"Attchd",2003,2,440,2,2,2,132,64,0,0,0,0,-1,"None",0,3,2010,"WD","Normal",140000,2,0,0,0,0,0,0,0,0,92.4445779913565,1,FALSE
202,20,"RL",75,10125,"Pave","None","Reg","Lvl","Inside","Gtl","Mitchel","1Fam","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","None","0",2,2,"CBlock",2,2,0,"ALQ",641,"LwQ",279,276,"GasA","TA","Y","3",1279,0,0,0,1,2,0,3,1,2,6,0,2,1,"Detchd",1980,2,473,2,2,2,238,83,0,0,0,0,-1,"MnPrv",0,2,2008,"WD","Normal",171500,2,0,0,0,0,0,0,0,0,100.623058987491,0.230769230769231,FALSE
203,50,"RL",50,7000,"Pave","None","Reg","Lvl","Corner","Gtl","OldTown","1Fam","1.5Fin",6,6,1924,1950,"Gable","CompShg","MetalSd","None","0",2,3,"BrkTil",1,2,0,"LwQ",617,"Unf",0,0,"GasA","Gd","Y","3",865,445,0,0,0,2,0,2,1,2,6,1,0,-1,"Attchd",1924,1,398,2,2,2,0,0,126,0,0,0,-1,"None",0,5,2006,"COD","Normal",112000,1,0,0,1,0,0,0,0,0,83.6660026534076,0,FALSE
204,120,"RM",45.8711293514921,4438,"Pave","None","Reg","Lvl","Inside","Gtl","CollgCr","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","BrkFace","205",3,2,"PConc",3,2,2,"GLQ",662,"Unf",0,186,"GasA","Ex","Y","3",848,0,0,1,0,1,0,1,1,3,3,0,1,3,"Attchd",2004,2,420,2,2,2,149,0,0,0,0,0,-1,"None",0,1,2008,"WD","Normal",149000,2,0,0,0,0,0,0,0,0,66.6183157997859,0.219339622641509,FALSE
205,50,"RM",50,3500,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1.5Fin",5,7,1947,1950,"Gable","CompShg","AsbShng","None","0",2,2,"CBlock",2,2,0,"LwQ",312,"Unf",0,408,"GasA","TA","Y","3",720,564,0,0,0,1,1,2,1,2,5,0,0,-1,"Detchd",1948,1,240,2,2,2,0,35,0,0,0,0,-1,"MnWw",0,4,2009,"WD","Normal",110000,2,0,0,0,0,0,0,0,0,59.1607978309962,0.566666666666667,FALSE
206,20,"RL",99,11851,"Pave","None","Reg","Lvl","Corner","Gtl","Gilbert","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","None","0",2,2,"PConc",3,2,0,"Unf",0,"Unf",0,1424,"GasA","Ex","Y","3",1442,0,0,0,0,2,0,3,1,2,5,0,0,-1,"Attchd",1990,2,500,2,2,2,0,34,0,508,0,0,-1,"None",0,5,2009,"WD","Normal",180500,2,0,0,0,0,0,0,0,0,108.86229834061,1,FALSE
207,20,"RL",40,13673,"Pave","None","IR1","Lvl","CulDSac","Gtl","Sawyer","1Fam","1Story",5,5,1962,1962,"Gable","CompShg","HdBoard","None","0",2,3,"CBlock",2,2,0,"Unf",0,"Unf",0,1140,"GasA","TA","Y","3",1696,0,0,0,0,1,1,3,1,2,8,2,1,2,"Attchd",1962,1,349,2,2,2,0,30,0,0,0,0,-1,"None",0,3,2007,"WD","Normal",143900,1,0,0,0,1,0,0,0,0,116.931603940081,1,FALSE
208,20,"RL",83.057684565104,12493,"Pave","None","IR1","Lvl","Inside","Gtl","NAmes","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","None","0",2,2,"PConc",2,2,0,"ALQ",419,"Rec",306,375,"GasA","TA","Y","3",1100,0,0,1,0,1,0,3,1,2,6,0,1,0,"Attchd",1960,1,312,2,2,2,355,0,0,0,0,0,-1,"GdWo",0,4,2008,"WD","Normal",141000,2,0,0,0,0,0,0,0,0,111.772089539384,0.340909090909091,FALSE
